crime_type_id	crime_type	state_id	state	municipality_ma_id	municipality_ma	year	value	cvegeo	cve_ent
203	Violencia Familiar	15	Estado de México	15112	Villa del Carbón	2020	18	15112	15
203	Violencia Familiar	15	Estado de México	15112	Villa del Carbón	2021	23	15112	15
203	Violencia Familiar	15	Estado de México	15112	Villa del Carbón	2022	35	15112	15
203	Violencia Familiar	15	Estado de México	15115	Xonacatlán	2015	10	15115	15
203	Violencia Familiar	15	Estado de México	15115	Xonacatlán	2016	26	15115	15
203	Violencia Familiar	15	Estado de México	15115	Xonacatlán	2017	23	15115	15
203	Violencia Familiar	15	Estado de México	15115	Xonacatlán	2018	25	15115	15
203	Violencia Familiar	15	Estado de México	15115	Xonacatlán	2019	21	15115	15
203	Violencia Familiar	15	Estado de México	15115	Xonacatlán	2020	51	15115	15
203	Violencia Familiar	15	Estado de México	15115	Xonacatlán	2021	79	15115	15
203	Violencia Familiar	15	Estado de México	15115	Xonacatlán	2022	89	15115	15
203	Violencia Familiar	15	Estado de México	15118	Zinacantepec	2015	41	15118	15
203	Violencia Familiar	15	Estado de México	15118	Zinacantepec	2016	77	15118	15
203	Violencia Familiar	15	Estado de México	15118	Zinacantepec	2017	98	15118	15
203	Violencia Familiar	15	Estado de México	15118	Zinacantepec	2018	76	15118	15
203	Violencia Familiar	15	Estado de México	15118	Zinacantepec	2019	105	15118	15
203	Violencia Familiar	15	Estado de México	15118	Zinacantepec	2020	236	15118	15
203	Violencia Familiar	15	Estado de México	15118	Zinacantepec	2021	365	15118	15
203	Violencia Familiar	15	Estado de México	15118	Zinacantepec	2022	405	15118	15
203	Violencia Familiar	15	Estado de México	15120	Zumpango	2015	127	15120	15
203	Violencia Familiar	15	Estado de México	15120	Zumpango	2016	108	15120	15
203	Violencia Familiar	15	Estado de México	15120	Zumpango	2017	161	15120	15
203	Violencia Familiar	15	Estado de México	15120	Zumpango	2018	180	15120	15
203	Violencia Familiar	15	Estado de México	15120	Zumpango	2019	195	15120	15
203	Violencia Familiar	15	Estado de México	15120	Zumpango	2020	288	15120	15
203	Violencia Familiar	15	Estado de México	15120	Zumpango	2021	334	15120	15
203	Violencia Familiar	15	Estado de México	15120	Zumpango	2022	331	15120	15
203	Violencia Familiar	15	Estado de México	15121	Cuautitlán Izcalli	2015	189	15121	15
203	Violencia Familiar	15	Estado de México	15121	Cuautitlán Izcalli	2016	346	15121	15
203	Violencia Familiar	15	Estado de México	15121	Cuautitlán Izcalli	2017	339	15121	15
203	Violencia Familiar	15	Estado de México	15121	Cuautitlán Izcalli	2018	291	15121	15
203	Violencia Familiar	15	Estado de México	15121	Cuautitlán Izcalli	2019	345	15121	15
203	Violencia Familiar	15	Estado de México	15121	Cuautitlán Izcalli	2020	643	15121	15
203	Violencia Familiar	15	Estado de México	15121	Cuautitlán Izcalli	2021	841	15121	15
203	Violencia Familiar	15	Estado de México	15121	Cuautitlán Izcalli	2022	1111	15121	15
203	Violencia Familiar	15	Estado de México	15122	Valle de Chalco Solidaridad	2015	79	15122	15
203	Violencia Familiar	15	Estado de México	15122	Valle de Chalco Solidaridad	2016	106	15122	15
203	Violencia Familiar	15	Estado de México	15122	Valle de Chalco Solidaridad	2017	65	15122	15
203	Violencia Familiar	15	Estado de México	15122	Valle de Chalco Solidaridad	2018	38	15122	15
203	Violencia Familiar	15	Estado de México	15122	Valle de Chalco Solidaridad	2019	49	15122	15
203	Violencia Familiar	15	Estado de México	15122	Valle de Chalco Solidaridad	2020	355	15122	15
203	Violencia Familiar	15	Estado de México	15122	Valle de Chalco Solidaridad	2021	535	15122	15
203	Violencia Familiar	15	Estado de México	15122	Valle de Chalco Solidaridad	2022	633	15122	15
203	Violencia Familiar	15	Estado de México	15125	Tonanitla	2015	7	15125	15
203	Violencia Familiar	15	Estado de México	15125	Tonanitla	2016	4	15125	15
203	Violencia Familiar	15	Estado de México	15125	Tonanitla	2017	7	15125	15
203	Violencia Familiar	15	Estado de México	15125	Tonanitla	2018	10	15125	15
203	Violencia Familiar	15	Estado de México	15125	Tonanitla	2019	9	15125	15
203	Violencia Familiar	15	Estado de México	15125	Tonanitla	2020	11	15125	15
203	Violencia Familiar	15	Estado de México	15125	Tonanitla	2021	16	15125	15
203	Violencia Familiar	15	Estado de México	15125	Tonanitla	2022	21	15125	15
203	Violencia Familiar	16	Michoacán de Ocampo	16022	Charo	2015	3	16022	16
203	Violencia Familiar	16	Michoacán de Ocampo	16022	Charo	2016	4	16022	16
203	Violencia Familiar	16	Michoacán de Ocampo	16022	Charo	2017	4	16022	16
203	Violencia Familiar	16	Michoacán de Ocampo	16022	Charo	2018	8	16022	16
203	Violencia Familiar	16	Michoacán de Ocampo	16022	Charo	2019	2	16022	16
203	Violencia Familiar	16	Michoacán de Ocampo	16022	Charo	2020	5	16022	16
203	Violencia Familiar	16	Michoacán de Ocampo	16022	Charo	2021	11	16022	16
203	Violencia Familiar	16	Michoacán de Ocampo	16022	Charo	2022	12	16022	16
203	Violencia Familiar	16	Michoacán de Ocampo	16043	Jacona	2015	11	16043	16
203	Violencia Familiar	16	Michoacán de Ocampo	16043	Jacona	2016	1	16043	16
203	Violencia Familiar	16	Michoacán de Ocampo	16043	Jacona	2017	25	16043	16
203	Violencia Familiar	16	Michoacán de Ocampo	16043	Jacona	2018	19	16043	16
203	Violencia Familiar	16	Michoacán de Ocampo	16043	Jacona	2019	34	16043	16
203	Violencia Familiar	16	Michoacán de Ocampo	16043	Jacona	2020	47	16043	16
203	Violencia Familiar	16	Michoacán de Ocampo	16043	Jacona	2021	38	16043	16
203	Violencia Familiar	16	Michoacán de Ocampo	16043	Jacona	2022	28	16043	16
203	Violencia Familiar	16	Michoacán de Ocampo	16053	Morelia	2015	290	16053	16
203	Violencia Familiar	16	Michoacán de Ocampo	16053	Morelia	2016	286	16053	16
203	Violencia Familiar	16	Michoacán de Ocampo	16053	Morelia	2017	494	16053	16
203	Violencia Familiar	16	Michoacán de Ocampo	16053	Morelia	2018	609	16053	16
203	Violencia Familiar	16	Michoacán de Ocampo	16053	Morelia	2019	312	16053	16
203	Violencia Familiar	16	Michoacán de Ocampo	16053	Morelia	2020	445	16053	16
203	Violencia Familiar	16	Michoacán de Ocampo	16053	Morelia	2021	481	16053	16
203	Violencia Familiar	16	Michoacán de Ocampo	16053	Morelia	2022	594	16053	16
203	Violencia Familiar	16	Michoacán de Ocampo	16069	La Piedad	2015	12	16069	16
203	Violencia Familiar	16	Michoacán de Ocampo	16069	La Piedad	2016	10	16069	16
203	Violencia Familiar	16	Michoacán de Ocampo	16069	La Piedad	2017	6	16069	16
203	Violencia Familiar	16	Michoacán de Ocampo	16069	La Piedad	2018	7	16069	16
203	Violencia Familiar	16	Michoacán de Ocampo	16069	La Piedad	2019	15	16069	16
203	Violencia Familiar	16	Michoacán de Ocampo	16069	La Piedad	2020	10	16069	16
203	Violencia Familiar	16	Michoacán de Ocampo	16069	La Piedad	2021	38	16069	16
203	Violencia Familiar	16	Michoacán de Ocampo	16069	La Piedad	2022	35	16069	16
203	Violencia Familiar	16	Michoacán de Ocampo	16088	Tarímbaro	2015	14	16088	16
203	Violencia Familiar	16	Michoacán de Ocampo	16088	Tarímbaro	2016	22	16088	16
203	Violencia Familiar	16	Michoacán de Ocampo	16088	Tarímbaro	2017	61	16088	16
203	Violencia Familiar	16	Michoacán de Ocampo	16088	Tarímbaro	2018	51	16088	16
203	Violencia Familiar	16	Michoacán de Ocampo	16088	Tarímbaro	2019	35	16088	16
203	Violencia Familiar	16	Michoacán de Ocampo	16088	Tarímbaro	2020	41	16088	16
203	Violencia Familiar	16	Michoacán de Ocampo	16088	Tarímbaro	2021	50	16088	16
203	Violencia Familiar	16	Michoacán de Ocampo	16088	Tarímbaro	2022	67	16088	16
203	Violencia Familiar	16	Michoacán de Ocampo	16108	Zamora	2015	87	16108	16
203	Violencia Familiar	16	Michoacán de Ocampo	16108	Zamora	2016	16	16108	16
203	Violencia Familiar	16	Michoacán de Ocampo	16108	Zamora	2017	106	16108	16
203	Violencia Familiar	16	Michoacán de Ocampo	16108	Zamora	2018	103	16108	16
203	Violencia Familiar	16	Michoacán de Ocampo	16108	Zamora	2019	161	16108	16
203	Violencia Familiar	16	Michoacán de Ocampo	16108	Zamora	2020	153	16108	16
203	Violencia Familiar	16	Michoacán de Ocampo	16108	Zamora	2021	124	16108	16
203	Violencia Familiar	16	Michoacán de Ocampo	16108	Zamora	2022	76	16108	16
203	Violencia Familiar	17	Morelos	17002	Atlatlahucan	2015	16	17002	17
203	Violencia Familiar	17	Morelos	17002	Atlatlahucan	2016	17	17002	17
203	Violencia Familiar	17	Morelos	17002	Atlatlahucan	2017	36	17002	17
203	Violencia Familiar	17	Morelos	17002	Atlatlahucan	2018	12	17002	17
203	Violencia Familiar	17	Morelos	17002	Atlatlahucan	2019	33	17002	17
203	Violencia Familiar	17	Morelos	17002	Atlatlahucan	2020	24	17002	17
203	Violencia Familiar	17	Morelos	17002	Atlatlahucan	2021	31	17002	17
203	Violencia Familiar	17	Morelos	17002	Atlatlahucan	2022	35	17002	17
203	Violencia Familiar	17	Morelos	17004	Ayala	2015	105	17004	17
203	Violencia Familiar	17	Morelos	17004	Ayala	2016	168	17004	17
203	Violencia Familiar	17	Morelos	17004	Ayala	2017	163	17004	17
203	Violencia Familiar	17	Morelos	17004	Ayala	2018	77	17004	17
203	Violencia Familiar	17	Morelos	17004	Ayala	2019	130	17004	17
203	Violencia Familiar	17	Morelos	17004	Ayala	2020	96	17004	17
203	Violencia Familiar	17	Morelos	17004	Ayala	2021	129	17004	17
203	Violencia Familiar	17	Morelos	17004	Ayala	2022	104	17004	17
203	Violencia Familiar	17	Morelos	17006	Cuautla	2015	496	17006	17
203	Violencia Familiar	17	Morelos	17006	Cuautla	2016	652	17006	17
203	Violencia Familiar	17	Morelos	17006	Cuautla	2017	852	17006	17
203	Violencia Familiar	17	Morelos	17006	Cuautla	2018	761	17006	17
203	Violencia Familiar	17	Morelos	17006	Cuautla	2019	710	17006	17
203	Violencia Familiar	17	Morelos	17006	Cuautla	2020	459	17006	17
203	Violencia Familiar	17	Morelos	17006	Cuautla	2021	523	17006	17
203	Violencia Familiar	17	Morelos	17006	Cuautla	2022	592	17006	17
203	Violencia Familiar	17	Morelos	17007	Cuernavaca	2015	1367	17007	17
203	Violencia Familiar	17	Morelos	17007	Cuernavaca	2016	1302	17007	17
203	Violencia Familiar	17	Morelos	17007	Cuernavaca	2017	1296	17007	17
203	Violencia Familiar	17	Morelos	17007	Cuernavaca	2018	1477	17007	17
203	Violencia Familiar	17	Morelos	17007	Cuernavaca	2019	1554	17007	17
203	Violencia Familiar	17	Morelos	17007	Cuernavaca	2020	1801	17007	17
203	Violencia Familiar	17	Morelos	17007	Cuernavaca	2021	2049	17007	17
203	Violencia Familiar	17	Morelos	17007	Cuernavaca	2022	1525	17007	17
203	Violencia Familiar	17	Morelos	17008	Emiliano Zapata	2015	193	17008	17
203	Violencia Familiar	17	Morelos	17008	Emiliano Zapata	2016	222	17008	17
203	Violencia Familiar	17	Morelos	17008	Emiliano Zapata	2017	236	17008	17
203	Violencia Familiar	17	Morelos	17008	Emiliano Zapata	2018	241	17008	17
203	Violencia Familiar	17	Morelos	17008	Emiliano Zapata	2019	262	17008	17
203	Violencia Familiar	17	Morelos	17008	Emiliano Zapata	2020	334	17008	17
203	Violencia Familiar	17	Morelos	17008	Emiliano Zapata	2021	207	17008	17
203	Violencia Familiar	17	Morelos	17008	Emiliano Zapata	2022	323	17008	17
203	Violencia Familiar	17	Morelos	17009	Huitzilac	2015	25	17009	17
203	Violencia Familiar	17	Morelos	17009	Huitzilac	2016	42	17009	17
203	Violencia Familiar	17	Morelos	17009	Huitzilac	2017	46	17009	17
203	Violencia Familiar	17	Morelos	17009	Huitzilac	2018	60	17009	17
203	Violencia Familiar	17	Morelos	17009	Huitzilac	2019	39	17009	17
203	Violencia Familiar	17	Morelos	17009	Huitzilac	2020	34	17009	17
203	Violencia Familiar	17	Morelos	17009	Huitzilac	2021	37	17009	17
203	Violencia Familiar	17	Morelos	17009	Huitzilac	2022	71	17009	17
203	Violencia Familiar	17	Morelos	17011	Jiutepec	2015	434	17011	17
203	Violencia Familiar	17	Morelos	17011	Jiutepec	2016	500	17011	17
203	Violencia Familiar	17	Morelos	17011	Jiutepec	2017	437	17011	17
203	Violencia Familiar	17	Morelos	17011	Jiutepec	2018	453	17011	17
203	Violencia Familiar	17	Morelos	17011	Jiutepec	2019	426	17011	17
203	Violencia Familiar	17	Morelos	17011	Jiutepec	2020	536	17011	17
203	Violencia Familiar	17	Morelos	17011	Jiutepec	2021	383	17011	17
203	Violencia Familiar	17	Morelos	17011	Jiutepec	2022	528	17011	17
203	Violencia Familiar	17	Morelos	17018	Temixco	2015	201	17018	17
203	Violencia Familiar	17	Morelos	17018	Temixco	2016	231	17018	17
203	Violencia Familiar	17	Morelos	17018	Temixco	2017	260	17018	17
203	Violencia Familiar	17	Morelos	17018	Temixco	2018	273	17018	17
203	Violencia Familiar	17	Morelos	17018	Temixco	2019	450	17018	17
203	Violencia Familiar	17	Morelos	17018	Temixco	2020	392	17018	17
203	Violencia Familiar	17	Morelos	17018	Temixco	2021	278	17018	17
203	Violencia Familiar	17	Morelos	17018	Temixco	2022	392	17018	17
203	Violencia Familiar	17	Morelos	17020	Tepoztlán	2015	70	17020	17
203	Violencia Familiar	17	Morelos	17020	Tepoztlán	2016	76	17020	17
203	Violencia Familiar	17	Morelos	17020	Tepoztlán	2017	77	17020	17
203	Violencia Familiar	17	Morelos	17020	Tepoztlán	2018	89	17020	17
203	Violencia Familiar	17	Morelos	17020	Tepoztlán	2019	100	17020	17
203	Violencia Familiar	17	Morelos	17020	Tepoztlán	2020	123	17020	17
203	Violencia Familiar	17	Morelos	17020	Tepoztlán	2021	77	17020	17
203	Violencia Familiar	17	Morelos	17020	Tepoztlán	2022	118	17020	17
203	Violencia Familiar	17	Morelos	17024	Tlaltizapán de Zapata	2015	78	17024	17
203	Violencia Familiar	17	Morelos	17024	Tlaltizapán de Zapata	2016	110	17024	17
203	Violencia Familiar	17	Morelos	17024	Tlaltizapán de Zapata	2017	92	17024	17
203	Violencia Familiar	17	Morelos	17024	Tlaltizapán de Zapata	2018	95	17024	17
203	Violencia Familiar	17	Morelos	17024	Tlaltizapán de Zapata	2019	108	17024	17
203	Violencia Familiar	17	Morelos	17024	Tlaltizapán de Zapata	2020	78	17024	17
203	Violencia Familiar	17	Morelos	17024	Tlaltizapán de Zapata	2021	98	17024	17
203	Violencia Familiar	17	Morelos	17024	Tlaltizapán de Zapata	2022	120	17024	17
203	Violencia Familiar	17	Morelos	17026	Tlayacapan	2015	17	17026	17
203	Violencia Familiar	17	Morelos	17026	Tlayacapan	2016	18	17026	17
203	Violencia Familiar	17	Morelos	17026	Tlayacapan	2017	65	17026	17
203	Violencia Familiar	17	Morelos	17026	Tlayacapan	2018	12	17026	17
203	Violencia Familiar	17	Morelos	17026	Tlayacapan	2019	72	17026	17
203	Violencia Familiar	17	Morelos	17026	Tlayacapan	2020	46	17026	17
203	Violencia Familiar	17	Morelos	17026	Tlayacapan	2021	37	17026	17
203	Violencia Familiar	17	Morelos	17026	Tlayacapan	2022	59	17026	17
203	Violencia Familiar	17	Morelos	17028	Xochitepec	2015	126	17028	17
203	Violencia Familiar	17	Morelos	17028	Xochitepec	2016	131	17028	17
203	Violencia Familiar	17	Morelos	17028	Xochitepec	2017	132	17028	17
203	Violencia Familiar	17	Morelos	17028	Xochitepec	2018	158	17028	17
203	Violencia Familiar	17	Morelos	17028	Xochitepec	2019	186	17028	17
203	Violencia Familiar	17	Morelos	17028	Xochitepec	2020	180	17028	17
203	Violencia Familiar	17	Morelos	17028	Xochitepec	2021	159	17028	17
203	Violencia Familiar	17	Morelos	17028	Xochitepec	2022	224	17028	17
203	Violencia Familiar	17	Morelos	17029	Yautepec	2015	274	17029	17
203	Violencia Familiar	17	Morelos	17029	Yautepec	2016	202	17029	17
203	Violencia Familiar	17	Morelos	17029	Yautepec	2017	357	17029	17
203	Violencia Familiar	17	Morelos	17029	Yautepec	2018	283	17029	17
203	Violencia Familiar	17	Morelos	17029	Yautepec	2019	297	17029	17
203	Violencia Familiar	17	Morelos	17029	Yautepec	2020	224	17029	17
203	Violencia Familiar	17	Morelos	17029	Yautepec	2021	225	17029	17
203	Violencia Familiar	17	Morelos	17029	Yautepec	2022	223	17029	17
203	Violencia Familiar	17	Morelos	17030	Yecapixtla	2015	67	17030	17
203	Violencia Familiar	17	Morelos	17030	Yecapixtla	2016	107	17030	17
203	Violencia Familiar	17	Morelos	17030	Yecapixtla	2017	151	17030	17
203	Violencia Familiar	17	Morelos	17030	Yecapixtla	2018	109	17030	17
203	Violencia Familiar	17	Morelos	17030	Yecapixtla	2019	66	17030	17
203	Violencia Familiar	17	Morelos	17030	Yecapixtla	2020	52	17030	17
203	Violencia Familiar	17	Morelos	17030	Yecapixtla	2021	59	17030	17
203	Violencia Familiar	17	Morelos	17030	Yecapixtla	2022	90	17030	17
203	Violencia Familiar	18	Nayarit	18008	Xalisco	2015	0	18008	18
203	Violencia Familiar	18	Nayarit	18008	Xalisco	2016	5	18008	18
203	Violencia Familiar	18	Nayarit	18008	Xalisco	2017	2	18008	18
203	Violencia Familiar	18	Nayarit	18008	Xalisco	2018	9	18008	18
203	Violencia Familiar	18	Nayarit	18008	Xalisco	2019	6	18008	18
203	Violencia Familiar	18	Nayarit	18008	Xalisco	2020	27	18008	18
203	Violencia Familiar	18	Nayarit	18008	Xalisco	2021	15	18008	18
203	Violencia Familiar	18	Nayarit	18008	Xalisco	2022	40	18008	18
203	Violencia Familiar	18	Nayarit	18017	Tepic	2015	161	18017	18
203	Violencia Familiar	18	Nayarit	18017	Tepic	2016	377	18017	18
203	Violencia Familiar	18	Nayarit	18017	Tepic	2017	380	18017	18
203	Violencia Familiar	18	Nayarit	18017	Tepic	2018	313	18017	18
203	Violencia Familiar	18	Nayarit	18017	Tepic	2019	535	18017	18
203	Violencia Familiar	18	Nayarit	18017	Tepic	2020	347	18017	18
203	Violencia Familiar	18	Nayarit	18017	Tepic	2021	514	18017	18
203	Violencia Familiar	18	Nayarit	18017	Tepic	2022	949	18017	18
203	Violencia Familiar	18	Nayarit	18020	Bahía de Banderas	2015	36	18020	18
203	Violencia Familiar	18	Nayarit	18020	Bahía de Banderas	2016	19	18020	18
203	Violencia Familiar	18	Nayarit	18020	Bahía de Banderas	2017	6	18020	18
203	Violencia Familiar	18	Nayarit	18020	Bahía de Banderas	2018	17	18020	18
203	Violencia Familiar	18	Nayarit	18020	Bahía de Banderas	2019	72	18020	18
203	Violencia Familiar	18	Nayarit	18020	Bahía de Banderas	2020	221	18020	18
203	Violencia Familiar	18	Nayarit	18020	Bahía de Banderas	2021	256	18020	18
203	Violencia Familiar	18	Nayarit	18020	Bahía de Banderas	2022	375	18020	18
203	Violencia Familiar	19	Nuevo León	19001	Abasolo	2015	8	19001	19
203	Violencia Familiar	19	Nuevo León	19001	Abasolo	2016	3	19001	19
203	Violencia Familiar	19	Nuevo León	19001	Abasolo	2017	5	19001	19
203	Violencia Familiar	19	Nuevo León	19001	Abasolo	2018	8	19001	19
203	Violencia Familiar	19	Nuevo León	19001	Abasolo	2019	6	19001	19
203	Violencia Familiar	19	Nuevo León	19001	Abasolo	2020	7	19001	19
203	Violencia Familiar	19	Nuevo León	19001	Abasolo	2021	5	19001	19
203	Violencia Familiar	19	Nuevo León	19001	Abasolo	2022	11	19001	19
203	Violencia Familiar	19	Nuevo León	19006	Apodaca	2015	1976	19006	19
203	Violencia Familiar	19	Nuevo León	19006	Apodaca	2016	2028	19006	19
203	Violencia Familiar	19	Nuevo León	19006	Apodaca	2017	1664	19006	19
203	Violencia Familiar	19	Nuevo León	19006	Apodaca	2018	1690	19006	19
203	Violencia Familiar	19	Nuevo León	19006	Apodaca	2019	1532	19006	19
203	Violencia Familiar	19	Nuevo León	19006	Apodaca	2020	1843	19006	19
203	Violencia Familiar	19	Nuevo León	19006	Apodaca	2021	2105	19006	19
203	Violencia Familiar	19	Nuevo León	19006	Apodaca	2022	2013	19006	19
203	Violencia Familiar	19	Nuevo León	19009	Cadereyta Jiménez	2015	491	19009	19
203	Violencia Familiar	19	Nuevo León	19009	Cadereyta Jiménez	2016	460	19009	19
203	Violencia Familiar	19	Nuevo León	19009	Cadereyta Jiménez	2017	496	19009	19
203	Violencia Familiar	19	Nuevo León	19009	Cadereyta Jiménez	2018	496	19009	19
203	Violencia Familiar	19	Nuevo León	19009	Cadereyta Jiménez	2019	534	19009	19
203	Violencia Familiar	19	Nuevo León	19009	Cadereyta Jiménez	2020	567	19009	19
203	Violencia Familiar	19	Nuevo León	19009	Cadereyta Jiménez	2021	614	19009	19
203	Violencia Familiar	19	Nuevo León	19009	Cadereyta Jiménez	2022	587	19009	19
203	Violencia Familiar	19	Nuevo León	19010	El Carmen	2015	169	19010	19
203	Violencia Familiar	19	Nuevo León	19010	El Carmen	2016	232	19010	19
203	Violencia Familiar	19	Nuevo León	19010	El Carmen	2017	290	19010	19
203	Violencia Familiar	19	Nuevo León	19010	El Carmen	2018	287	19010	19
203	Violencia Familiar	19	Nuevo León	19010	El Carmen	2019	352	19010	19
203	Violencia Familiar	19	Nuevo León	19010	El Carmen	2020	406	19010	19
203	Violencia Familiar	19	Nuevo León	19010	El Carmen	2021	514	19010	19
203	Violencia Familiar	19	Nuevo León	19010	El Carmen	2022	563	19010	19
203	Violencia Familiar	19	Nuevo León	19012	Ciénega de Flores	2015	201	19012	19
203	Violencia Familiar	19	Nuevo León	19012	Ciénega de Flores	2016	222	19012	19
203	Violencia Familiar	19	Nuevo León	19012	Ciénega de Flores	2017	184	19012	19
203	Violencia Familiar	19	Nuevo León	19012	Ciénega de Flores	2018	255	19012	19
203	Violencia Familiar	19	Nuevo León	19012	Ciénega de Flores	2019	245	19012	19
203	Violencia Familiar	19	Nuevo León	19012	Ciénega de Flores	2020	243	19012	19
203	Violencia Familiar	19	Nuevo León	19012	Ciénega de Flores	2021	325	19012	19
203	Violencia Familiar	19	Nuevo León	19012	Ciénega de Flores	2022	445	19012	19
203	Violencia Familiar	19	Nuevo León	19018	García	2015	1288	19018	19
203	Violencia Familiar	19	Nuevo León	19018	García	2016	1652	19018	19
203	Violencia Familiar	19	Nuevo León	19018	García	2017	1784	19018	19
203	Violencia Familiar	19	Nuevo León	19018	García	2018	1713	19018	19
203	Violencia Familiar	19	Nuevo León	19018	García	2019	1629	19018	19
203	Violencia Familiar	19	Nuevo León	19018	García	2020	1680	19018	19
203	Violencia Familiar	19	Nuevo León	19018	García	2021	1800	19018	19
203	Violencia Familiar	19	Nuevo León	19018	García	2022	2042	19018	19
203	Violencia Familiar	19	Nuevo León	19019	San Pedro Garza García	2015	174	19019	19
203	Violencia Familiar	19	Nuevo León	19019	San Pedro Garza García	2016	217	19019	19
203	Violencia Familiar	19	Nuevo León	19019	San Pedro Garza García	2017	219	19019	19
203	Violencia Familiar	19	Nuevo León	19019	San Pedro Garza García	2018	180	19019	19
203	Violencia Familiar	19	Nuevo León	19019	San Pedro Garza García	2019	192	19019	19
203	Violencia Familiar	19	Nuevo León	19019	San Pedro Garza García	2020	268	19019	19
203	Violencia Familiar	19	Nuevo León	19019	San Pedro Garza García	2021	300	19019	19
203	Violencia Familiar	19	Nuevo León	19019	San Pedro Garza García	2022	395	19019	19
203	Violencia Familiar	19	Nuevo León	19021	General Escobedo	2015	1351	19021	19
203	Violencia Familiar	19	Nuevo León	19021	General Escobedo	2016	1446	19021	19
203	Violencia Familiar	19	Nuevo León	19021	General Escobedo	2017	1586	19021	19
203	Violencia Familiar	19	Nuevo León	19021	General Escobedo	2018	1549	19021	19
203	Violencia Familiar	19	Nuevo León	19021	General Escobedo	2019	1573	19021	19
203	Violencia Familiar	19	Nuevo León	19021	General Escobedo	2020	1688	19021	19
203	Violencia Familiar	19	Nuevo León	19021	General Escobedo	2021	1997	19021	19
203	Violencia Familiar	19	Nuevo León	19021	General Escobedo	2022	2096	19021	19
203	Violencia Familiar	19	Nuevo León	19025	General Zuazua	2015	212	19025	19
203	Violencia Familiar	19	Nuevo León	19025	General Zuazua	2016	187	19025	19
203	Violencia Familiar	19	Nuevo León	19025	General Zuazua	2017	222	19025	19
203	Violencia Familiar	19	Nuevo León	19025	General Zuazua	2018	286	19025	19
203	Violencia Familiar	19	Nuevo León	19025	General Zuazua	2019	225	19025	19
203	Violencia Familiar	19	Nuevo León	19025	General Zuazua	2020	271	19025	19
203	Violencia Familiar	19	Nuevo León	19025	General Zuazua	2021	388	19025	19
203	Violencia Familiar	19	Nuevo León	19025	General Zuazua	2022	432	19025	19
203	Violencia Familiar	19	Nuevo León	19026	Guadalupe	2015	1952	19026	19
203	Violencia Familiar	19	Nuevo León	19026	Guadalupe	2016	1970	19026	19
203	Violencia Familiar	19	Nuevo León	19026	Guadalupe	2017	1914	19026	19
203	Violencia Familiar	19	Nuevo León	19026	Guadalupe	2018	1772	19026	19
203	Violencia Familiar	19	Nuevo León	19026	Guadalupe	2019	1908	19026	19
203	Violencia Familiar	19	Nuevo León	19026	Guadalupe	2020	1747	19026	19
203	Violencia Familiar	19	Nuevo León	19026	Guadalupe	2021	1900	19026	19
203	Violencia Familiar	19	Nuevo León	19026	Guadalupe	2022	2127	19026	19
203	Violencia Familiar	19	Nuevo León	19031	Juárez	2015	1701	19031	19
203	Violencia Familiar	19	Nuevo León	19031	Juárez	2016	1851	19031	19
203	Violencia Familiar	19	Nuevo León	19031	Juárez	2017	1557	19031	19
203	Violencia Familiar	19	Nuevo León	19031	Juárez	2018	1482	19031	19
203	Violencia Familiar	19	Nuevo León	19031	Juárez	2019	1478	19031	19
203	Violencia Familiar	19	Nuevo León	19031	Juárez	2020	1736	19031	19
203	Violencia Familiar	19	Nuevo León	19031	Juárez	2021	2376	19031	19
203	Violencia Familiar	19	Nuevo León	19031	Juárez	2022	2347	19031	19
203	Violencia Familiar	19	Nuevo León	19039	Monterrey	2015	3641	19039	19
203	Violencia Familiar	19	Nuevo León	19039	Monterrey	2016	3522	19039	19
203	Violencia Familiar	19	Nuevo León	19039	Monterrey	2017	3322	19039	19
203	Violencia Familiar	19	Nuevo León	19039	Monterrey	2018	2854	19039	19
203	Violencia Familiar	19	Nuevo León	19039	Monterrey	2019	2944	19039	19
203	Violencia Familiar	19	Nuevo León	19039	Monterrey	2020	3334	19039	19
203	Violencia Familiar	19	Nuevo León	19039	Monterrey	2021	3682	19039	19
203	Violencia Familiar	19	Nuevo León	19039	Monterrey	2022	3929	19039	19
203	Violencia Familiar	19	Nuevo León	19041	Pesquería	2015	366	19041	19
203	Violencia Familiar	19	Nuevo León	19041	Pesquería	2016	483	19041	19
203	Violencia Familiar	19	Nuevo León	19041	Pesquería	2017	507	19041	19
203	Violencia Familiar	19	Nuevo León	19041	Pesquería	2018	487	19041	19
203	Violencia Familiar	19	Nuevo León	19041	Pesquería	2019	510	19041	19
203	Violencia Familiar	19	Nuevo León	19041	Pesquería	2020	590	19041	19
203	Violencia Familiar	19	Nuevo León	19041	Pesquería	2021	789	19041	19
203	Violencia Familiar	19	Nuevo León	19041	Pesquería	2022	815	19041	19
203	Violencia Familiar	19	Nuevo León	19045	Salinas Victoria	2015	238	19045	19
203	Violencia Familiar	19	Nuevo León	19045	Salinas Victoria	2016	305	19045	19
203	Violencia Familiar	19	Nuevo León	19045	Salinas Victoria	2017	266	19045	19
203	Violencia Familiar	19	Nuevo León	19045	Salinas Victoria	2018	243	19045	19
203	Violencia Familiar	19	Nuevo León	19045	Salinas Victoria	2019	283	19045	19
203	Violencia Familiar	19	Nuevo León	19045	Salinas Victoria	2020	264	19045	19
